Id,year,PM25 microgram per cubic metter,Province,Country name,LC_urban_areas,Average_wind_speed,Pop density heads per Sqkm,Average_precipitation,Maximum_temperature,Cars,Buses,Trucks,Motorcycles,Green_area
72,2016.0,33.2513500037,Chai Nat,Thailand,10133231.3225,1.02771186441,92.923154958,5.94830508475,32.3906779661,24951.0,388.0,8238.0,108918.0,2453482783.8868566
72,2017.0,27.5761812894,Chai Nat,Thailand,10546832.601,1.24584745763,91.4240246362,15.5508474576,31.9415254237,26592.0,396.0,8391.0,107256.0,2453069182.600857
72,2018.0,30.1142719291,Chai Nat,Thailand,10960433.8794,0.601694915254,89.9292147259,4.0186440678,31.8966101695,28811.0,392.0,8866.0,106162.0,2452655581.327857
72,2019.0,28.8321118727,Chai Nat,Thailand,10960433.8794,1.13389830508,88.4835142049,9.93050847458,33.9118644068,30573.0,391.0,8820.0,105792.0,2452655581.327857
72,2020.0,33.6087270634,Chai Nat,Thailand,11167234.5187,0.65,87.053085834,1.45847457627,34.0872881356,31727.0,361.0,8852.0,103663.0,2452448780.691857
72,2021.0,29.5377531272,Chai Nat,Thailand,11758199.564054327,1.17033898305,85.5435326776982,0.0152542372881,30.6220338983,32941.0,342.0,8746.0,103971.0,2451857815.6359105
72,2022.0,30.2831243452,Chai Nat,Thailand,12266848.248848,0.592372881356,84.01323444868025,3.86440677966,32.5805084746,34866.23876083536,362.6666001317582,8987.71500980753,101402.65249624115,2451349166.9494414
73,2012.0,28.3765481624,Chaiyaphum,Thailand,41360127.847,1.23247572816,61.0376828106,9.73139158576,30.1543365696,,,,,12370400637.757742
73,2013.0,29.3638727525,Chaiyaphum,Thailand,47150545.7456,1.16870550162,60.2582086179,11.4326860841,30.1104854369,,,,,12364610219.858744
73,2014.0,28.7311225304,Chaiyaphum,Thailand,55629371.9542,1.62339805825,59.4999197012,0.0,28.5056472492,,,,,12355855659.463345
73,2015.0,24.6775397428,Chaiyaphum,Thailand,61212989.2135,1.54074433657,58.7432963262,5.71019417476,29.1558252427,,,,,12350272042.202343
73,2016.0,29.0464452608,Chaiyaphum,Thailand,61281922.7599,1.39579288026,58.0021787887,15.6823624595,30.0742718447,,,,,12341310681.166344
73,2017.0,25.6549298252,Chaiyaphum,Thailand,61971258.2241,1.66889967638,57.2700972152,10.5485436893,30.2199029126,,,,,12338001870.935694
73,2018.0,27.1445930601,Chaiyaphum,Thailand,62040191.7705,1.03074433657,56.5441580422,2.38996763754,30.0087378641,,,,,12334624127.166094
73,2019.0,25.55338633,Chaiyaphum,Thailand,62040191.7705,1.63705501618,55.8291885317,1.42459546926,32.2823624595,,,,,12331246383.388092
73,2020.0,26.7062207583,Chaiyaphum,Thailand,62040191.7705,1.12718446602,55.1281484389,0.623300970874,32.4571197411,,,,,12331108516.300093
73,2021.0,26.234246942,Chaiyaphum,Thailand,63793413.15676027,1.70598705502,54.40314026518726,0.00339805825243,28.671197411,,,,,12323804801.257359
73,2022.0,25.264686613,Chaiyaphum,Thailand,67791828.9598211,1.09190938511,53.65550589369244,3.8215210356,31.2391585761,,,,,12317301907.790472
74,2012.0,20.0005374431,Chanthaburi,Thailand,16337250.4996,1.31179054054,64.4565014305,66.2952702703,30.7062162162,44563.0,1091.0,7082.0,212930.0,6119230914.968101
74,2013.0,21.7923416423,Chanthaburi,Thailand,16957652.4173,1.49608108108,64.6180671418,52.5702702703,31.0270945946,51450.0,1043.0,7627.0,217420.0,6118610513.0381
74,2014.0,18.6028406809,Chanthaburi,Thailand,19163525.9024,1.9052027027,64.7875526871,0.0,29.4563175676,54611.0,1057.0,7703.0,219002.0,6116404639.56448
74,2015.0,18.5079462582,Chanthaburi,Thailand,19783927.8201,1.79378378378,64.8965072599,11.7625,30.0705743243,57914.0,1227.0,8077.0,224411.0,6115784237.64528
74,2016.0,20.4144337835,Chanthaburi,Thailand,19783927.8201,1.55168918919,65.0489476359,31.3918918919,31.1304054054,63840.0,1169.0,8445.0,224338.0,6115853171.18189
74,2017.0,18.830710177,Chanthaburi,Thailand,19990728.4594,2.04722972973,65.229251885,73.3702702703,30.5858108108,69249.0,1206.0,8896.0,229567.0,6115508503.45627
74,2018.0,21.7722840604,Chanthaburi,Thailand,20197529.0986,1.35405405405,65.3886048303,55.4868243243,30.6736486486,73801.0,1189.0,9270.0,230678.0,6109235550.74027
74,2019.0,19.1143761768,Chanthaburi,Thailand,20197529.0986,1.57432432432,65.6049490606,11.6388513514,33.2371621622,79707.0,1195.0,9753.0,236484.0,6109028750.09257
74,2020.0,20.5112475888,Chanthaburi,Thailand,20197529.0986,1.43547297297,65.8721361014,10.4324324324,32.8111486486,82966.0,1070.0,10382.0,240648.0,6109028750.08647
74,2021.0,17.8670825296,Chanthaburi,Thailand,21093335.489810944,2.14695945946,66.02977611447645,3.52533783784,30.2888513514,86384.0,953.0,10674.0,243425.0,6107286737.221394
74,2022.0,18.0983877118,Chanthaburi,Thailand,21922399.58689485,1.46081081081,66.14036692028671,11.7804054054,31.6766891892,92300.28502415582,1105.3207291186325,10987.287645420503,246173.55238903966,6105881567.43743
75,2012.0,30.2288670506,Chiang Mai,Thailand,49701086.9628,0.882108655617,65.5761881234,4.11473296501,28.4324309392,237901.0,5662.0,17008.0,767139.0,20996124233.79474
75,2013.0,29.7112923519,Chiang Mai,Thailand,57835245.4394,1.04569060773,66.5310574156,12.3163904236,27.7230570902,270304.0,5969.0,19001.0,798139.0,20987990075.313328
75,2014.0,29.8706313795,Chiang Mai,Thailand,69967549.6078,0.985534069982,67.5112286088,0.0,26.1220441989,278140.0,6487.0,19434.0,811069.0,20963311865.688686
75,2015.0,27.8913419753,Chiang Mai,Thailand,76240502.3313,0.934189686924,68.5097570992,27.2988950276,26.6528453039,293268.0,7603.0,20520.0,832932.0,20957038912.955685
75,2016.0,27.8831485444,Chiang Mai,Thailand,76309435.8777,1.09870165746,69.5176196517,13.9203499079,27.1376611418,313112.0,7532.0,21191.0,848937.0,20788082790.712685
75,2017.0,25.6503589791,Chiang Mai,Thailand,77619173.2595,0.788314917127,70.5468317543,11.2739410681,27.4845303867,336035.0,7761.0,24347.0,862409.0,20766024055.87286
75,2018.0,25.5573698528,Chiang Mai,Thailand,78032774.538,0.40211786372,71.5823025444,1.49281767956,27.0169429098,361904.0,7916.0,25269.0,879898.0,20741552646.889862
75,2019.0,30.5170361965,Chiang Mai,Thailand,78032774.538,0.509760589319,72.6360141817,15.4819521179,29.7091160221,381654.0,8069.0,25492.0,893815.0,20715426832.800865
75,2020.0,29.9549519307,Chiang Mai,Thailand,78032774.538,1.07965009208,73.7077011285,0.199723756906,28.9825966851,389923.0,7076.0,24748.0,902078.0,20715840434.08886
75,2021.0,29.3982419806,Chiang Mai,Thailand,80475665.50800627,1.08683241252,74.74459548506216,1.0544198895,28.7114180479,400826.0,6028.0,24238.0,905436.0,20639793650.982635
75,2022.0,26.8071850828,Chiang Mai,Thailand,85955891.32850853,0.902302025783,75.75000176745975,10.6730202578,28.3860036832,427974.67532802204,6896.149277063556,26276.52129876158,934863.5083802869,20590596605.464474
76,2012.0,33.0122481472,Chiang Rai,Thailand,36121178.3197,0.957005163511,82.2604751853,8.69122203098,29.175697074,78462.0,1672.0,13292.0,448262.0,11448621255.148527
76,2013.0,31.1964618296,Chiang Rai,Thailand,38878520.1762,1.13075731497,82.5345092324,20.3803786575,28.1400516351,91818.0,1669.0,15120.0,464250.0,11445657112.646528
76,2014.0,34.4888443109,Chiang Rai,Thailand,47150545.7456,1.03996557659,82.8275320664,0.00413080895009,26.52383821,96194.0,1846.0,15285.0,470889.0,11437522954.169527
76,2015.0,31.5558484171,Chiang Rai,Thailand,51424425.6231,1.12426850258,83.1517101287,48.4332185886,27.1186402754,102709.0,1991.0,15094.0,475887.0,11433249074.290527
76,2016.0,33.1682168758,Chiang Rai,Thailand,51424425.6231,1.12444061962,83.4802308442,33.8838209983,27.2795180723,109988.0,2000.0,15572.0,472466.0,11423184776.510939
76,2017.0,29.1685476459,Chiang Rai,Thailand,51631226.2623,0.772736660929,83.7990773388,22.186746988,28.074010327,119315.0,2022.0,15919.0,474440.0,11420565301.753939
76,2018.0,29.0936654085,Chiang Rai,Thailand,51631226.2623,0.508605851979,84.1524336293,5.48743545611,27.3375215146,130717.0,2004.0,16396.0,480925.0,11417945826.995937
76,2019.0,36.5922220923,Chiang Rai,Thailand,51700159.8087,0.59604130809,84.433418019,39.4380378657,29.834595525,139993.0,2029.0,16728.0,486547.0,11417807959.88794
76,2020.0,34.453312592,Chiang Rai,Thailand,51700159.8087,1.11273666093,84.743048034,0.713941480207,29.4712564544,145089.0,1760.0,16507.0,486170.0,11417463292.16494
76,2021.0,32.5860879781,Chiang Rai,Thailand,54575644.76233868,1.22857142857,85.06389188142228,2.17555938038,28.6354561102,153073.0,1545.0,16831.0,491713.0,11410587206.641983
76,2022.0,31.2729076572,Chiang Rai,Thailand,58915434.063382536,0.983820998279,85.37928698126031,22.5667814114,29.160929432,161960.49519234773,1502.6657299263886,17441.85006695093,496486.8147957115,11404848225.417545
77,2012.0,20.4017981531,Chon Buri,Thailand,191359524.839,1.27971014493,307.967027478,50.1400966184,31.2770048309,189668.0,5735.0,43113.0,904569.0,4230313876.193515
77,2013.0,22.4466988619,Chon Buri,Thailand,243404352.379,1.51676328502,320.691786799,47.4024154589,31.5000483092,226729.0,5714.0,46923.0,957523.0,4178544782.8307548
77,2014.0,19.2057165723,Chon Buri,Thailand,259190134.508,1.91492753623,333.9098702,0.0,30.0026570048,242380.0,6406.0,47674.0,982808.0,4162896867.801355
77,2015.0,18.2968062095,Chon Buri,Thailand,265669887.87,1.85062801932,347.54749297,8.93816425121,30.6100966184,258772.0,6600.0,49093.0,1015123.0,4156417114.431255
77,2016.0,19.4796832971,Chon Buri,Thailand,266979625.252,1.69637681159,361.680910389,23.5531400966,31.6657004831,277840.0,6966.0,51017.0,1041191.0,4155107377.050255
77,2017.0,18.1395598415,Chon Buri,Thailand,286901420.165,2.02444444444,376.4396228,65.8806763285,30.9251207729,302055.0,7594.0,53827.0,1066559.0,4129533031.3337755
77,2018.0,20.0345142127,Chon Buri,Thailand,297310385.673,1.34782608696,391.978289652,38.9429951691,31.0937198068,334126.0,8067.0,56355.0,1103395.0,4118572597.453605
77,2019.0,18.9105206616,Chon Buri,Thailand,298275455.323,1.58164251208,407.971343645,14.9618357488,32.8845410628,362653.0,8584.0,59131.0,1120502.0,4117538594.2578144
77,2020.0,19.3458937068,Chon Buri,Thailand,300412395.262,1.42898550725,424.699414315,7.27874396135,33.2826086957,371635.0,8318.0,59863.0,1109389.0,4115401654.3165145
77,2021.0,17.7905797075,Chon Buri,Thailand,325913977.7925278,2.17004830918,440.4444702933497,3.0270531401,30.6782608696,386181.0,7915.0,62190.0,1129048.0,4088216331.4335136
77,2022.0,18.1126140586,Chon Buri,Thailand,337552258.2116778,1.44589371981,454.6613334045213,14.1516908213,32.4265700483,416357.2666666668,8429.75201665421,64390.70779887178,1175244.543139262,4075774328.7711253
78,2012.0,17.9635355657,Chumphon,Thailand,14613911.8393,1.30919298246,65.0490929287,198.908421053,30.9511578947,28821.0,656.0,78654.0,200771.0,5966612043.201502
78,2013.0,21.4455754807,Chumphon,Thailand,15165380.2106,1.76357894737,65.380908022,98.6024561404,31.4961754386,33743.0,647.0,82027.0,199638.0,5966060574.8333025
78,2014.0,19.6031848298,Chumphon,Thailand,16475117.5924,2.18150877193,65.7129353911,17.0568421053,30.5422105263,33877.0,659.0,82615.0,193472.0,5968817916.694251
78,2015.0,18.4904051375,Chumphon,Thailand,17095519.5101,2.00761403509,66.0481601574,33.2807017544,30.7544912281,34907.0,664.0,83078.0,186317.0,5968197514.776252
78,2016.0,20.2904857681,Chumphon,Thailand,17371253.6957,1.59435087719,66.3952633031,148.954385965,31.9098245614,37126.0,625.0,84277.0,183185.0,5967921780.595652
78,2017.0,18.5258818609,Chumphon,Thailand,17371253.6957,2.3889122807,66.6919061828,316.404912281,30.8035087719,37126.0,625.0,84277.0,183185.0,5967921780.581313
78,2018.0,19.2015117833,Chumphon,Thailand,17371253.6957,1.12666666667,67.0195697573,49.4143859649,31.0638596491,44810.0,659.0,89644.0,179971.0,5967921780.587043
78,2019.0,18.5028220044,Chumphon,Thailand,17371253.6957,1.79368421053,67.3131908929,211.431578947,32.3614035088,48119.0,662.0,92063.0,179993.0,5967921780.588662
78,2020.0,18.962527729,Chumphon,Thailand,17922722.067,1.50912280702,67.6584971456,37.2063157895,32.429122807,50205.0,580.0,93139.0,178326.0,5967370312.217762
78,2021.0,17.1546865539,Chumphon,Thailand,18598153.16602777,2.40631578947,67.98751212338472,25.4828070175,31.4007017544,53192.0,532.0,95633.0,180868.0,5968184111.029673
78,2022.0,17.4001410876,Chumphon,Thailand,18942938.553889718,1.59929824561,68.31236130778876,15.8673684211,32.1203508772,54708.941055510746,578.0670164254901,96453.00972002778,178593.30961699082,5968293255.811702
79,2012.0,25.5699365256,Kalasin,Thailand,34122105.4738,1.80938235294,96.3813257473,4.81117647059,30.5110294118,,,,,6551719985.142051
79,2013.0,27.3010975859,Kalasin,Thailand,38947453.7226,1.78114705882,95.3069440029,7.74941176471,30.4785588235,,,,,6546894636.893551
79,2014.0,28.1532841651,Kalasin,Thailand,44531070.9819,1.79902941176,94.2582345037,0.0,28.7962647059,,,,,6534900199.818351
79,2015.0,24.2303549865,Kalasin,Thailand,48184548.9417,1.81358823529,93.194505248,2.28029411765,29.6864117647,,,,,6531246721.864351
79,2016.0,27.8367518332,Kalasin,Thailand,48184548.9417,1.32738235294,92.1785216542,13.8479411765,30.1073529412,,,,,6527800044.541051
79,2017.0,25.0599382535,Kalasin,Thailand,48529216.6738,2.26994117647,91.1515684179,1.91705882353,30.4591176471,,,,,6522216427.281651
79,2018.0,25.0266163508,Kalasin,Thailand,48598150.2202,1.355,90.1599022237,0.469411764706,30.2347058824,,,,,6520493088.61985
79,2019.0,23.4634710995,Kalasin,Thailand,48598150.2202,1.78852941176,89.1645099839,1.63470588235,32.51,,,,,6520493088.623052
79,2020.0,23.9156919606,Kalasin,Thailand,48598150.2202,1.47676470588,88.1743428928,1.75294117647,32.4038235294,,,,,6520493088.6229515
79,2021.0,23.6380552146,Kalasin,Thailand,50991250.92161169,2.02264705882,87.13999291160205,0.0,28.5473529412,,,,,6513913944.10493
79,2022.0,23.3880809338,Kalasin,Thailand,53177302.28076264,1.31735294118,86.10782829588794,0.851764705882,31.6029411765,,,,,6506499578.703207
80,2012.0,32.8888721505,Kamphaeng Phet,Thailand,18129522.7063,0.847796208531,78.4344181491,6.97748815166,31.6268483412,31608.0,767.0,16306.0,230425.0,8392659275.614512
80,2013.0,34.9585509104,Kamphaeng Phet,Thailand,20886864.5627,0.828957345972,79.7581217658,17.2298578199,31.478507109,37617.0,716.0,17088.0,235858.0,8389901933.760513
80,2014.0,33.523814056,Kamphaeng Phet,Thailand,25367545.0795,1.05606635071,81.1060300425,0.0,30.0815402844,37977.0,736.0,17390.0,232771.0,8385421253.248513
80,2015.0,29.7720163813,Kamphaeng Phet,Thailand,27435551.4718,0.904028436019,82.482089488,12.5585308057,30.5958056872,39493.0,698.0,17355.0,229884.0,8383353246.848514
80,2016.0,34.8266575407,Kamphaeng Phet,Thailand,27435551.4718,0.974763033175,83.8619547395,11.995971564,31.3443127962,41696.0,706.0,17472.0,226109.0,8352953552.879453
80,2017.0,28.8348735439,Kamphaeng Phet,Thailand,28814222.4001,0.873222748815,85.2843765225,15.9552132701,31.6026066351,44813.0,707.0,18204.0,226273.0,8350127277.4804535
80,2018.0,31.9169514333,Kamphaeng Phet,Thailand,29365690.7714,0.426303317536,86.7186029172,1.32819905213,31.1777251185,48685.0,677.0,19328.0,227598.0,8344819394.405633
80,2019.0,32.9135885091,Kamphaeng Phet,Thailand,29365690.7714,0.606872037915,88.1910343551,16.0052132701,33.0623222749,51931.0,680.0,19875.0,226994.0,8344612593.765043
80,2020.0,39.1058646483,Kamphaeng Phet,Thailand,29641424.957,0.859004739336,89.6743257758,0.861137440758,33.5101895735,54453.0,623.0,19973.0,226555.0,8343992191.854044
80,2021.0,31.0163636086,Kamphaeng Phet,Thailand,30904351.092098214,1.13199052133,91.0912894824267,0.0722748815166,30.9962085308,57554.0,580.0,20186.0,228848.0,8329636322.570257
80,2022.0,30.9272863757,Kamphaeng Phet,Thailand,33266999.725584466,0.798578199052,92.47909679161748,3.70473933649,32.2613744076,59642.07003762685,599.7998908402122,20673.519633062242,226359.12265685422,8321054416.122794
81,2012.0,26.6904220178,Kanchanaburi,Thailand,13166307.3646,0.616336528222,35.3143709852,11.8767838126,31.3262832801,,,,,18320951164.644558
81,2013.0,28.8146683928,Kanchanaburi,Thailand,14544978.2929,0.757774227902,35.6260102895,21.8457933972,31.3557827476,,,,,18319296759.533146
81,2014.0,27.8947044471,Kanchanaburi,Thailand,17164453.0565,1.18342917998,35.9390287489,0.0,30.0888817891,,,,,18301925505.82661
81,2015.0,24.8545465746,Kanchanaburi,Thailand,18474190.4383,0.988242811502,36.2571328709,7.21395101171,30.581970181,,,,,18300615768.44261
81,2016.0,28.9298775394,Kanchanaburi,Thailand,18474190.4383,0.976017039404,36.5779459881,6.34227902023,31.4656017039,,,,,18283589182.486694
81,2017.0,23.8759338597,Kanchanaburi,Thailand,18887791.7168,1.09826411076,36.8982707049,24.6305644302,31.1089456869,,,,,18276420093.671288
81,2018.0,29.0890048963,Kanchanaburi,Thailand,19370326.5417,0.384451544196,37.2202912581,5.46198083067,31.0673056443,,,,,18275317156.93255
81,2019.0,27.3493256164,Kanchanaburi,Thailand,19370326.5417,1.03067092652,37.5433948795,15.8460063898,32.7142705005,,,,,18258428438.05616
81,2020.0,33.0813723416,Kanchanaburi,Thailand,19370326.5417,0.669861554846,37.8742481201,3.44238551651,32.7741214058,,,,,18255464295.557625
81,2021.0,25.5138790383,Kanchanaburi,Thailand,20203390.433425486,1.12310969116,38.20084296553492,0.934185303514,30.4305644302,,,,,18244379005.160397
81,2022.0,24.5689290682,Kanchanaburi,Thailand,21456355.756334797,0.746645367412,38.52001096648439,4.50362087327,32.1369542066,,,,,18235804448.12186
82,2012.0,27.5992144468,Khon Kaen,Thailand,101125512.586,1.38369649805,136.376645755,6.75194552529,30.2945719844,,,,,10148879237.541422
82,2013.0,29.0819099933,Khon Kaen,Thailand,114774354.775,1.36321011673,136.445600489,8.12003891051,30.3077626459,,,,,10135299328.906422
82,2014.0,29.2336886852,Khon Kaen,Thailand,126699858.305,1.65426070039,136.525886373,0.0,28.5967315175,,,,,10121788353.801422
82,2015.0,25.2183481045,Khon Kaen,Thailand,134627216.142,1.58484435798,136.602111884,4.07178988327,29.3334046693,,,,,10113860995.971422
82,2016.0,28.8823251993,Khon Kaen,Thailand,134696149.688,1.28322957198,136.652789813,12.3873540856,30.1112840467,,,,,10112413391.492363
82,2017.0,25.6130512817,Khon Kaen,Thailand,135109750.967,1.83056420233,136.717079181,4.65778210117,30.3661478599,,,,,10111999790.21412
82,2018.0,26.8170014511,Khon Kaen,Thailand,135868019.977,1.10817120623,136.781898993,1.02178988327,30.1225680934,,,,,10111241521.20442
82,2019.0,25.2406576105,Khon Kaen,Thailand,135868019.977,1.52723735409,136.850070159,1.403307393,32.5410505837,,,,,10111517255.385832
82,2020.0,25.8815172134,Khon Kaen,Thailand,135868019.977,1.29785992218,136.907058115,0.543774319066,32.6749027237,,,,,10112551258.581831
82,2021.0,25.402311747,Khon Kaen,Thailand,141403573.24609146,1.72276264591,136.9811275041143,0.0,28.5507782101,,,,,10106487827.216257
82,2022.0,24.6883178082,Khon Kaen,Thailand,146460776.12186703,1.14922178988,137.04715394818405,1.57354085603,31.3186770428,,,,,10100924015.897442
83,2012.0,18.54940968,Krabi,Thailand,8961361.03351,1.57086580087,62.3564822144,131.593073593,31.7015584416,40331.0,1524.0,59216.0,169993.9,4775095693.48168
83,2013.0,21.488269265,Krabi,Thailand,9512829.40481,1.99502164502,62.8356630981,40.7783549784,32.1629437229,45592.0,1655.0,61221.0,169651.0,4774613158.65788
83,2014.0,21.1498869479,Krabi,Thailand,10133231.3225,2.40233766234,63.2922840195,40.2463203463,31.4507792208,46530.0,1794.0,60967.0,163606.0,4774682092.19708
83,2015.0,22.5057272074,Krabi,Thailand,10684699.6938,2.26385281385,63.8091318407,17.4978354978,31.670952381,47028.0,1964.0,60482.0,155731.0,4774199557.36847
83,2016.0,19.9888470158,Krabi,Thailand,10960433.8794,1.75865800866,64.2674037887,95.2688311688,32.7471861472,49503.0,2248.0,60021.0,149299.0,4773923823.18997
83,2017.0,19.1975634272,Krabi,Thailand,10960433.8794,2.18956709957,64.7758069911,166.070562771,31.5458874459,53889.0,2318.0,6903.0,149713.0,4773923823.195971
83,2018.0,20.2071841239,Krabi,Thailand,10960433.8794,0.836796536797,65.2270580297,47.5696969697,31.7852813853,57218.0,2525.0,7407.0,150179.0,4773923823.19198
83,2019.0,19.9019592853,Krabi,Thailand,10960433.8794,1.79696969697,65.7107951863,74.0090909091,32.6783549784,60474.0,2465.0,7432.0,149888.0,4773923823.184289
83,2020.0,19.6982919051,Krabi,Thailand,11580835.7972,2.13896103896,66.2083144324,7.06363636364,33.2649350649,61782.0,2152.0,7143.0,146597.0,4773303421.27239
83,2021.0,18.8739010251,Krabi,Thailand,11883798.575113362,2.25367965368,66.67967421778104,26.5688311688,31.8142857143,64052.0,1837.0,7132.0,145710.0,4773257465.573248
83,2022.0,19.1308213804,Krabi,Thailand,12177294.384607792,1.94069264069,67.16249864166339,9.41298701299,32.9060606061,67026.90356940261,1590.1954356898664,0.0,139170.4883825723,4773073642.78257
84,2012.0,31.8426728404,Lampang,Thailand,27090883.7398,0.831280788177,46.4852341058,4.72397372742,30.0462889984,61369.0,1313.0,8353.0,282063.0,10605219314.789593
84,2013.0,31.7059532356,Lampang,Thailand,30330760.4211,0.946748768473,46.2475295022,13.1134646962,29.4874220033,67826.0,1256.0,8923.0,391256.0,10601979438.099794
84,2014.0,31.94939249,Lampang,Thailand,33225969.3704,0.93210180624,46.0127843408,0.0,27.7736288998,69701.0,1221.0,9001.0,289204.0,10599084229.167593
84,2015.0,28.3824766287,Lampang,Thailand,35500776.402,0.897438423645,45.7776661756,24.4200328407,28.3502627258,72793.0,1316.0,9012.0,290458.0,10596809422.128195
84,2016.0,31.2111868851,Lampang,Thailand,35500776.402,1.03055829228,45.5480919041,14.023316913,29.0293924466,76718.0,1259.0,9201.0,289904.0,10392352523.464396
84,2017.0,26.6194953188,Lampang,Thailand,35500776.402,0.732577996716,45.3179706284,11.2216748768,29.2587848933,81187.0,1243.0,9239.0,290483.0,10383942630.805294
84,2018.0,28.3269906427,Lampang,Thailand,35500776.402,0.344663382594,45.0855481203,1.17323481117,28.9371100164,85508.0,1234.0,9225.0,289535.0,10337619287.628494
84,2019.0,31.6118317527,Lampang,Thailand,35500776.402,0.446469622332,44.8566340979,13.9865353038,31.5875205255,89243.0,1224.0,9241.0,288188.0,10274407225.561895
84,2020.0,32.8674579119,Lampang,Thailand,35500776.402,0.928078817734,44.6298452178,0.179638752053,31.0510673235,91140.0,1161.0,9226.0,285986.0,10265101196.794195
84,2021.0,29.0110934414,Lampang,Thailand,36857997.23031001,1.12857142857,44.395975216161226,0.175697865353,29.6064039409,93862.0,1055.0,9462.0,285565.0,10193772486.098211
84,2022.0,27.4774859764,Lampang,Thailand,38097713.631851256,0.844170771757,44.16068798588298,8.21642036125,30.3550082102,100247.82493109007,1120.4004848275624,9554.201092529258,274509.4666666667,10142832282.771547
85,2012.0,29.8614882267,Lamphun,Thailand,7375889.46604,0.823526785714,78.7768486809,3.13482142857,29.6892410714,20819.0,379.0,4060.0,186520.0,3925420800.40864
85,2013.0,31.1002088472,Lamphun,Thailand,9099228.12634,0.943526785714,78.8179181175,9.66116071429,29.1650892857,23980.0,405.0,4369.0,191440.0,3923697461.7537403
85,2014.0,30.4822192817,Lamphun,Thailand,11649769.3436,0.968616071429,78.815917328,0.0,27.5604017857,24859.0,433.0,4389.0,187883.0,3921146920.53121
85,2015.0,28.0972323699,Lamphun,Thailand,12270171.2613,0.850223214286,78.7902706386,17.8946428571,28.0907142857,26631.0,489.0,4355.0,186722.0,3920526518.6190896
85,2016.0,28.7040992169,Lamphun,Thailand,12270171.2613,1.01875,78.7914925316,8.50625,28.734375,28998.0,458.0,4409.0,185845.0,3801064682.6872296
85,2017.0,25.8399477822,Lamphun,Thailand,12408038.3541,0.753258928571,78.766849811,8.12008928571,28.940625,31797.0,462.0,4585.0,186949.0,3773353397.02847
85,2018.0,27.0648824996,Lamphun,Thailand,13373108.0039,0.303571428571,78.7924099856,0.700892857143,28.6241071429,34425.0,503.0,4718.0,188216.0,3718482294.0822663
85,2019.0,30.0234464576,Lamphun,Thailand,13373108.0039,0.462053571429,78.8019879272,9.44330357143,31.2495535714,36813.0,527.0,4804.0,186680.0,3690771008.4210157
85,2020.0,30.7148563724,Lamphun,Thailand,13648842.1895,0.939285714286,78.7980469096,0.1,30.4200892857,38192.0,475.0,4780.0,184353.0,3689668071.688216
85,2021.0,28.3275718081,Lamphun,Thailand,14707109.22966788,1.07008928571,78.7917856037933,0.241517857143,29.6209821429,39438.0,425.0,4908.0,184575.0,3638671469.2964897
85,2022.0,26.3243864264,Lamphun,Thailand,15604662.078179333,0.807589285714,78.79121859446904,5.42723214286,29.9214285714,42362.09128764683,502.93288162798217,5002.718848764875,184666.0097442797,3599419348.558735
86,2012.0,27.95981683,Loei,Thailand,9099228.12634,1.13455938697,41.375967297,8.87873563218,29.777816092,,,,,10357196414.795034
86,2013.0,29.112061642,Loei,Thailand,11580835.7972,1.14208812261,40.966701477,17.4331417625,29.6072988506,,,,,10354990541.316734
86,2014.0,28.2413223095,Loei,Thailand,15096446.6641,1.35927203065,40.5355210237,0.0,27.8237164751,,,,,10351612797.544634
86,2015.0,24.7105874253,Loei,Thailand,16819785.3244,1.38247126437,40.1060702304,13.5318007663,28.5388888889,,,,,10349958392.426235
86,2016.0,28.103138249,Loei,Thailand,16819785.3244,1.28157088123,39.6965975398,21.4521072797,29.4289272031,,,,,10349062256.32548
86,2017.0,24.0351016271,Loei,Thailand,16888718.8709,1.21275862069,39.2831132524,10.4185823755,29.451532567,,,,,10341548499.774282
86,2018.0,25.6589568809,Loei,Thailand,16888718.8709,0.864176245211,38.8600292812,1.33850574713,29.2206896552,,,,,10329554062.69078
86,2019.0,26.6742349735,Loei,Thailand,16888718.8709,1.2908045977,38.4585470197,3.92931034483,31.8147509579,,,,,10328106458.20838
86,2020.0,27.4634800047,Loei,Thailand,16888718.8709,1.19022988506,38.0531507371,0.375670498084,32.0262452107,,,,,10327279255.65748
86,2021.0,24.9758990345,Loei,Thailand,18201597.142090876,1.34233716475,37.628583449296954,0.0122605363985,28.4086206897,,,,,10322235165.180984
86,2022.0,23.7422604315,Loei,Thailand,19386972.69379981,1.13927203065,37.207922227465204,4.28927203065,30.8727969349,,,,,10317971695.036402
87,2012.0,33.6008989959,Lop Buri,Thailand,17853788.5206,0.919576547231,103.740909109,11.7560260586,31.7535179153,55190.0,1982.0,14655.0,257459.0,5880651910.836524
87,2013.0,35.2601568496,Lop Buri,Thailand,19714994.2737,0.827133550489,104.084278042,12.0765472313,31.7712052117,62934.0,1931.0,15337.0,260479.0,5878446037.346524
87,2014.0,32.7916602647,Lop Buri,Thailand,21714067.1197,1.44423452769,104.417665088,0.0,30.2204885993,64337.0,1881.0,15346.0,257841.0,5876240163.860291
87,2015.0,28.5685347927,Lop Buri,Thailand,22817003.8623,1.25358306189,104.73725328,4.21302931596,30.8724429967,67516.0,1999.0,15310.0,259767.0,5875137227.110291
