,Unnamed: 0,GID_1,AREA,PM25 microgram per cubic metter,year,iso3,Province,Country name,LC_irrigated_cropland,LC_mosaic_cropland,LC_natural_Vegetation,LC_tree_broadleaved,VALUE_70,LC_tree_needleaved,LC_tree_shrub,LC_herbacious,LC_grassland,LC_sparce_vegetation,LC_urban_areas,LC_water_bodies,LC_cropland,LC_shrubland,LC_tree_flooded,Average_wind_speed,Pop density heads per Sqkm,Average_precipitation,Maximum_temperature
756,756,PHLr104,2.23459957378,17.6437393676,2011.0,PHL,II-Cagayan Valley,Philippines,47839881.2097,4580634159.05,1405692878.43,9637805924.45,0.0,0.0,0.0,0.0,0.0,61075122.1207,21714067.1197,330053820.219,9654763576.861,0.0,678719697.968,3.84660201707,100.832917378,165.295345229,25.3882079131
757,757,PHLr104,2.23459957378,15.8780900408,2012.0,PHL,II-Cagayan Valley,Philippines,47839881.2097,4583391500.91,1411414362.78,9626983357.66,0.0,0.0,0.0,0.0,0.0,61075122.1207,24402475.4297,330053820.219,9654418909.14,0.0,678719697.968,2.4940651668,102.839369496,217.733436773,26.2364778898
758,758,PHLr104,2.23459957378,15.5412780779,2013.0,PHL,II-Cagayan Valley,Philippines,47839881.2097,4583460434.46,1410035691.85,9627603759.58,0.0,0.0,0.0,0.0,0.0,61075122.1207,27090883.7398,328950883.476,9652764504.014,0.0,679477966.979,2.86276183088,104.839189264,106.294724593,26.6255546936
759,759,PHLr104,2.23459957378,16.1991855364,2014.0,PHL,II-Cagayan Valley,Philippines,49080685.0451,4574154405.69,1428716682.93,9615402521.87,0.0,0.0,0.0,0.0,0.0,61075122.1207,38051317.6192,305444544.15,9664345339.821,0.0,682028508.196,3.20827773468,106.852494828,17.4650116369,25.3488285493
760,760,PHLr104,2.23459957378,13.8907634481,2015.0,PHL,II-Cagayan Valley,Philippines,49080685.0451,4573740804.41,1428716682.93,9615402521.87,0.0,0.0,0.0,0.0,0.0,61075122.1207,42463064.5896,305375610.604,9660416127.671,0.0,682028508.196,3.31419705198,109.033810775,134.433204034,25.850806827
761,761,PHLr104,2.23459957378,14.8156851351,2016.0,PHL,II-Cagayan Valley,Philippines,49080685.0451,4578083617.84,1437471243.32,9601753679.68,0.0,0.0,0.0,0.0,0.0,61212989.2135,44048536.157,305375610.604,9659795725.753,0.0,681477039.826,2.19881303336,111.214643049,57.1883630721,26.7346004655
762,762,PHLr104,2.23459957378,15.7136668736,2017.0,PHL,II-Cagayan Valley,Philippines,49080685.0451,4585045906.02,1446087936.62,9582659087.32,0.0,0.0,0.0,0.0,0.0,61281922.7599,44737871.6211,305375610.604,9663104535.983,0.0,680925571.454,3.40269976726,113.392119873,191.564934057,26.1629169899
763,763,PHLr104,2.23459957378,13.7646245393,2018.0,PHL,II-Cagayan Valley,Philippines,49356419.2307,4588768317.53,1460495047.82,9557705143.52,0.0,0.0,0.0,0.0,0.0,61281922.7599,45289339.9924,305375610.604,9671376561.546,0.0,678650764.423,3.27773467804,115.75800703,116.537548487,25.8607447634
764,764,PHLr104,2.23459957378,16.2772218737,2019.0,PHL,II-Cagayan Valley,Philippines,49632153.4164,4588975118.17,1470697212.69,9539575620.81,0.0,0.0,0.0,0.0,0.0,61281922.7599,45840808.3637,306340680.253,9678476716.829,0.0,677478894.134,2.81442979054,118.052949289,112.552831652,27.477579519
765,765,PHLr104,2.23459957378,14.2937393743,2020.0,PHL,II-Cagayan Valley,Philippines,49632153.4164,4582150697.07,1465458263.16,9552741928.18,0.0,0.0,0.0,0.0,0.0,61281922.7599,47081612.1991,306340680.253,9676615511.077,0.0,676996359.308,2.97160589604,120.445493898,77.7150504267,27.3768037238
766,766,PHLr104,2.23459957378,14.8470554064,2021.0,PHL,II-Cagayan Valley,Philippines,,,,,,,,,,,,,,,,3.52451512801,,198.80318076,26.8977501939
767,767,PHLr104,2.23459957378,15.4111250296,2022.0,PHL,II-Cagayan Valley,Philippines,,,,,,,,,,,,,,,,2.68269976726,,130.88231187,26.8504266874
768,768,PHLr105,1.7804996604,21.9365065948,2007.0,PHL,III-Central Luzon,Philippines,92853487.0165,3339209921.73,1196479565.07,5395221877.0,0.0,0.0,344667.732058,0.0,206800.639235,351905754.431,226239899.323,435728946.868,9857221402.675,0.0,491289385.2757,3.56402131783,373.608007175,16.7557170543,29.0560368217
769,769,PHLr105,1.7804996604,20.6726481272,2008.0,PHL,III-Central Luzon,Philippines,92715619.9236,3334108839.29,1197789302.45,5401770563.91,0.0,0.0,344667.732058,0.0,206800.639235,352250422.163,236304197.099,435660013.322,9843365759.852,0.0,492185521.3787,3.12260658915,379.518832242,65.5350775194,28.9111918605
770,770,PHLr105,1.7804996604,22.0030777761,2009.0,PHL,III-Central Luzon,Philippines,91819483.8203,3334936041.85,1199581574.66,5396049079.56,0.0,0.0,344667.732058,0.0,206800.639235,352457222.803,248160767.082,435315345.589,9835645202.654,0.0,492185521.3787,3.9623255814,385.018105632,9.7011627907,27.7123062016
771,771,PHLr105,1.7804996604,20.7726200409,2010.0,PHL,III-Central Luzon,Philippines,91405882.5418,3332040832.9,1199857308.84,5395980146.01,0.0,0.0,344667.732058,0.0,206800.639235,352732956.988,259810536.425,435177478.497,9827028509.352,0.0,492116587.8327,3.04129844961,390.497342622,5.75222868217,28.7968217054
772,772,PHLr105,1.7804996604,22.609531016,2011.0,PHL,III-Central Luzon,Philippines,90785480.6241,3331213630.34,1202338916.51,5393084937.06,0.0,0.0,344667.732058,0.0,206800.639235,352732956.988,275182717.275,434763877.218,9814275803.263,0.0,491771920.1007,3.62645348837,396.076098536,55.4611434109,28.8534011628
773,773,PHLr105,1.7804996604,20.2870092624,2012.0,PHL,III-Central Luzon,Philippines,90165078.7064,3329903892.96,1202063182.33,5393567471.89,0.0,0.0,344667.732058,0.0,206800.639235,352732956.988,290899565.857,434694943.672,9801523097.177,0.0,490600049.8117,2.75611434109,402.2897054,80.9751937984,29.0649321705
774,774,PHLr105,1.7804996604,20.2153889224,2013.0,PHL,III-Central Luzon,Philippines,88993208.4174,3326939750.46,1202269982.97,5394256807.35,0.0,0.0,344667.732058,0.0,206800.639235,352732956.988,337981178.056,434488143.033,9759060032.584,0.0,489428179.5227,3.07028100775,408.334922039,36.1615310078,28.8468217054
775,775,PHLr105,1.7804996604,20.664846945,2014.0,PHL,III-Central Luzon,Philippines,88579607.1389,3254973128.01,1203579720.35,5481871344.84,0.0,0.0,344667.732058,0.0,206800.639235,353077624.72,386923996.008,417185822.883,9711082284.289,0.0,488876711.1517,3.16132751938,414.337399566,2.10348837209,27.9212209302
776,776,PHLr105,1.7804996604,18.8021735412,2015.0,PHL,III-Central Luzon,Philippines,87338803.3035,3254766327.37,1203579720.35,5481871344.84,0.0,0.0,344667.732058,0.0,206800.639235,353077624.72,415117816.491,417047955.79,9685370071.479,0.0,487980575.0477,3.34599806202,420.975435949,55.2677325581,28.2794670543
777,777,PHLr105,1.7804996604,19.1270204935,2016.0,PHL,III-Central Luzon,Philippines,87338803.3035,3251388583.6,1205923460.93,5479389737.17,0.0,0.0,344667.732058,0.0,206800.639235,353146558.267,427525854.845,417323689.976,9676201909.8,0.0,487911641.5017,2.42303294574,427.580635258,15.7761627907,29.4251937984
778,778,PHLr105,1.7804996604,20.2030384664,2017.0,PHL,III-Central Luzon,Philippines,87200936.2107,3251871118.42,1208749736.33,5474840123.1,0.0,0.0,344667.732058,0.0,206800.639235,353146558.267,430352130.248,417323689.976,9675236840.147,0.0,487429106.6767,3.76968992248,434.179433537,78.9053294574,28.5676356589
779,779,PHLr105,1.7804996604,18.214894688,2018.0,PHL,III-Central Luzon,Philippines,87200936.2107,3251664317.78,1209714805.98,5470359442.59,0.0,0.0,344667.732058,0.0,206800.639235,353146558.267,437452285.528,417323689.976,9671583362.194,0.0,487704840.8627,3.34360465116,441.279091557,61.675,28.4496124031
780,780,PHLr105,1.7804996604,20.2729233269,2019.0,PHL,III-Central Luzon,Philippines,87200936.2107,3247459371.45,1212472147.83,5470773043.87,0.0,0.0,344667.732058,0.0,206800.639235,353215491.813,447999118.129,417323689.976,9662346266.979,0.0,487360173.1307,2.9105620155,448.224393396,45.9749031008,29.7537790698
781,781,PHLr105,1.7804996604,19.5070598095,2020.0,PHL,III-Central Luzon,Philippines,84995062.7255,3239945614.89,1210886676.27,5479045069.44,0.0,0.0,344667.732058,0.0,206800.639235,353215491.813,464681036.361,417323689.976,9650834364.717,0.0,485223233.1917,2.93498062016,455.431599194,29.9168604651,29.9207364341
782,782,PHLr105,1.7804996604,19.9815332708,2021.0,PHL,III-Central Luzon,Philippines,,,,,,,,,,,,,,,,3.08352713178,,85.1269379845,29.6585271318
783,783,PHLr105,1.7804996604,21.0308564994,2022.0,PHL,III-Central Luzon,Philippines,,,,,,,,,,,,,,,,2.75552325581,,44.6601744186,29.2510658915
784,784,PHLr106,1.3379997448,19.7540807084,2007.0,PHL,IVA-CALABARZON,Philippines,7100155.2804,5025531267.59,2762098271.17,4679967399.43,0.0,0.0,0.0,0.0,0.0,896136.103351,212315322.948,1381772937.82,2385376440.0315,0.0,399125233.723,3.58158924205,599.606237648,69.091198044,28.3335819071
785,785,PHLr106,1.3379997448,19.8613452873,2008.0,PHL,IVA-CALABARZON,Philippines,6410819.81628,5009331884.19,2760099198.32,4694374510.63,0.0,0.0,0.0,0.0,0.0,896136.103351,232926453.325,1381841871.37,2368143053.4204,0.0,400159236.92,3.01210268949,614.581582393,192.724938875,28.3331295844
786,786,PHLr106,1.3379997448,21.0954633749,2009.0,PHL,IVA-CALABARZON,Philippines,6066152.08422,4985480877.13,2776643249.46,4698924124.7,0.0,0.0,0.0,0.0,0.0,896136.103351,256294925.558,1381290403.0,2348910593.9751,0.0,399676702.094,4.11050122249,629.390046692,41.8429095355,27.0805378973
787,787,PHLr106,1.3379997448,18.2866143556,2010.0,PHL,IVA-CALABARZON,Philippines,5652550.80575,4979207924.41,2785259942.76,4696166782.84,0.0,0.0,0.0,0.0,0.0,896136.103351,282696473.834,1380049599.16,2325197454.0115,0.0,399056300.177,3.05716381418,644.180239889,26.6075794621,28.0120171149
788,788,PHLr106,1.3379997448,20.9070552971,2011.0,PHL,IVA-CALABARZON,Philippines,5307883.0737,4983688604.92,2803113731.28,4672453642.87,0.0,0.0,0.0,0.0,0.0,896136.103351,306754281.532,1378670928.23,2304724190.7264,0.0,398573765.352,3.7760391198,659.468754691,148.339119804,28.2744132029
789,789,PHLr106,1.3379997448,17.9514499199,2012.0,PHL,IVA-CALABARZON,Philippines,4963215.34164,4983688604.92,2811178956.21,4664939886.31,0.0,0.0,0.0,0.0,0.0,896136.103351,337360776.139,1377499057.94,2275634234.1442,0.0,398022296.981,2.88517114914,676.189732137,187.117481663,28.8912102689
790,790,PHLr106,1.3379997448,17.3699925218,2013.0,PHL,IVA-CALABARZON,Philippines,4342813.42393,4976795250.28,2812144025.86,4667835095.26,0.0,0.0,0.0,0.0,0.0,896136.103351,392576546.814,1376947589.57,2224830210.4352,0.0,397815496.341,3.38086797066,693.056152845,120.225550122,28.2219193154
791,791,PHLr106,1.3379997448,17.3200149528,2014.0,PHL,IVA-CALABARZON,Philippines,4342813.42393,4947774227.24,2892727341.62,4627922571.89,0.0,0.0,0.0,0.0,0.0,896136.103351,430076396.062,1349443104.55,2195188785.4762,0.0,405811787.725,3.63004889976,710.21876597,8.48166259169,27.2534229829
792,792,PHLr106,1.3379997448,16.2839162884,2015.0,PHL,IVA-CALABARZON,Philippines,4136012.7847,4946464489.86,2892727341.62,4627922571.89,0.0,0.0,0.0,0.0,0.0,896136.103351,447240849.119,1349443104.55,2180092338.8132,0.0,405260319.354,3.43193154034,728.7933837,138.284474328,27.6867726161
793,793,PHLr106,1.3379997448,16.6732062807,2016.0,PHL,IVA-CALABARZON,Philippines,4067079.23829,4928679634.89,2885558252.79,4652531847.96,0.0,0.0,0.0,0.0,0.0,896136.103351,461441159.679,1349443104.55,2166788164.3562,0.0,404777784.529,2.23878973105,748.024197705,30.621393643,28.9613691932
794,794,PHLr106,1.3379997448,17.9080194403,2017.0,PHL,IVA-CALABARZON,Philippines,4067079.23829,4925232957.56,2894037079.0,4647499699.07,0.0,0.0,0.0,0.0,0.0,896136.103351,464129567.99,1349305237.46,2164651224.4222,0.0,404364183.251,4.03767726161,767.65006239,200.750122249,27.9239608802
795,795,PHLr106,1.3379997448,17.2621375236,2018.0,PHL,IVA-CALABARZON,Philippines,4067079.23829,4915651194.61,2891831205.51,4659080534.87,0.0,0.0,0.0,0.0,0.0,896136.103351,465783973.103,1349098436.82,2163548287.6791,0.0,404226316.158,3.68863080685,788.649967982,198.963325183,27.9288508557
796,796,PHLr106,1.3379997448,19.1885575385,2019.0,PHL,IVA-CALABARZON,Philippines,3929212.14546,4903449956.9,2901137234.28,4661906810.27,0.0,0.0,0.0,0.0,0.0,896136.103351,473780264.487,1349098436.82,2156585999.4903,0.0,403399113.601,2.8424205379,810.076111502,56.0958435208,29.1348410758
797,797,PHLr106,1.3379997448,17.0170777334,2020.0,PHL,IVA-CALABARZON,Philippines,3446677.32058,4897452738.36,2905204313.52,4665698155.32,0.0,0.0,0.0,0.0,0.0,896136.103351,486601904.12,1349098436.82,2145625565.6101,0.0,400159236.9196,2.70855745721,832.53570793,72.9667481663,29.1694376528
798,798,PHLr106,1.3379997448,18.4065470822,2021.0,PHL,IVA-CALABARZON,Philippines,,,,,,,,,,,,,,,,3.49926650367,,215.252811736,28.9591687042
799,799,PHLr106,1.3379997448,19.3778475302,2022.0,PHL,IVA-CALABARZON,Philippines,,,,,,,,,,,,,,,,2.34718826406,,63.5920537897,28.7641809291
800,800,PHLr107,2.22429957575,17.8827855944,2007.0,PHL,IVB-MIMAROPA,Philippines,40532925.29,6845721560.59,3437371291.82,10718821799.3,0.0,68933.5464116,482534.824881,620401.917705,0.0,244783023.308,13097373.8182,814518784.4,3595366980.195,0.0,1345858560.141,3.5948045977,68.8640231321,94.1918007663,28.8640076628
801,801,PHLr107,2.22429957575,17.1207391029,2008.0,PHL,IVB-MIMAROPA,Philippines,40532925.29,6831107648.75,3445367583.2,10719442201.2,0.0,68933.5464116,482534.824881,620401.917705,0.0,244851956.854,13717775.7359,812312910.915,3599640860.075,0.0,1349098436.825,2.86236781609,71.6707724249,118.321915709,28.9625057471
802,802,PHLr107,2.22429957575,19.8806365983,2009.0,PHL,IVB-MIMAROPA,Philippines,40601858.8365,6838414604.67,3463428172.36,10683458890.0,0.0,68933.5464116,482534.824881,620401.917705,0.0,244851956.854,14751778.9321,812037176.729,3609015822.388,0.0,1349512038.104,3.65100383142,73.3948921175,79.2868199234,28.0286360153
803,803,PHLr107,2.22429957575,15.8845389637,2010.0,PHL,IVB-MIMAROPA,Philippines,40601858.8365,6842137016.18,3467839919.33,10669258579.4,0.0,68933.5464116,482534.824881,620401.917705,0.0,244851956.854,15165380.2106,811416774.811,3616115977.657,0.0,1348684835.542,3.52728735632,74.7956159305,41.0466666667,28.6984980843
804,804,PHLr107,2.22429957575,18.2985703389,2011.0,PHL,IVB-MIMAROPA,Philippines,40601858.8365,6853511051.34,3478317818.38,10638721018.3,0.0,68933.5464116,482534.824881,620401.917705,0.0,244989823.947,15854715.6747,807694363.305,3624250136.138,0.0,1352131512.868,3.34698850575,76.1193721239,179.841149425,28.9155249042
805,805,PHLr107,2.22429957575,16.6854875652,2012.0,PHL,IVB-MIMAROPA,Philippines,40601858.8365,6861783076.91,3490105454.82,10618178821.5,0.0,68933.5464116,482534.824881,620401.917705,0.0,244989823.947,16406184.046,806246758.83,3625490939.977,0.0,1352269379.956,2.69918773946,78.8593345589,108.78467433,29.6896321839
806,806,PHLr107,2.22429957575,16.8445488433,2013.0,PHL,IVB-MIMAROPA,Philippines,40532925.29,6871295906.31,3502858160.91,10597016222.8,0.0,68933.5464116,482534.824881,620401.917705,0.0,244989823.947,19508193.6345,804178752.438,3622113196.208,0.0,1353579117.338,2.95337931034,80.5553955221,87.5411494253,28.9593333333
807,807,PHLr107,2.22429957575,16.7774041219,2014.0,PHL,IVB-MIMAROPA,Philippines,40670792.3829,6866815225.79,3582614274.11,10538284841.2,0.0,965069.649763,482534.824881,620401.917705,0.0,244783023.308,23161671.5943,753305795.186,3635003769.375,0.0,1370536769.754,3.3829348659,82.0138465062,58.4245977011,27.938743295
808,808,PHLr107,2.22429957575,16.917753895,2015.0,PHL,IVB-MIMAROPA,Philippines,40601858.8365,6866125890.33,3582545340.56,10538284841.2,0.0,965069.649763,482534.824881,620401.917705,0.0,244783023.308,25160744.4402,753236861.64,3633900832.635,0.0,1370536769.754,3.10330268199,84.5493638805,92.7373180077,28.6294789272
809,809,PHLr107,2.22429957575,14.9158881448,2016.0,PHL,IVB-MIMAROPA,Philippines,41429061.3934,6875707653.28,3624525870.32,10484309874.4,0.0,965069.649763,482534.824881,620401.917705,0.0,246644229.061,25436478.6259,753236861.64,3636589240.953,0.0,1367296893.079,2.4614789272,87.0524736851,37.626743295,29.9004597701
810,810,PHLr107,2.22429957575,15.6859011833,2017.0,PHL,IVB-MIMAROPA,Philippines,41429061.3934,6883014609.2,3643000060.76,10457908326.1,0.0,965069.649763,482534.824881,620401.917705,0.0,246644229.061,25712212.8115,753236861.64,3637416443.503,0.0,1366814358.2459998,3.42578544061,88.4019069277,99.9581609195,29.1161685824
811,811,PHLr107,2.22429957575,17.1052241095,2018.0,PHL,IVB-MIMAROPA,Philippines,41429061.3934,6890459432.21,3673951223.1,10421856081.3,0.0,965069.649763,482534.824881,620401.917705,0.0,246644229.061,25712212.8115,753236861.64,3639208715.709,0.0,1362678345.468,3.33409961686,91.5637251613,112.894636015,28.8755555556
812,812,PHLr107,2.22429957575,18.4016994059,2019.0,PHL,IVB-MIMAROPA,Philippines,41429061.3934,6898800391.33,3735508880.05,10354301205.9,0.0,965069.649763,482534.824881,620401.917705,0.0,246919963.246,26056880.5436,753167928.094,3643344728.498,0.0,1355647123.735,3.17570881226,93.3926075857,29.0987739464,29.5662835249
813,813,PHLr107,2.22429957575,15.0124893254,2020.0,PHL,IVB-MIMAROPA,Philippines,41084393.6613,6913207502.53,3760049222.57,10320110166.8,0.0,965069.649763,482534.824881,620401.917705,0.0,246919963.246,27366617.9254,753167928.094,3644792332.969,0.0,1348478034.9,2.76413793103,95.5911581627,40.6052873563,29.7968582375
814,814,PHLr107,2.22429957575,16.3193589052,2021.0,PHL,IVB-MIMAROPA,Philippines,,,,,,,,,,,,,,,,3.17287356322,,205.852260536,29.5357088123
815,815,PHLr107,2.22429957575,17.0302387264,2022.0,PHL,IVB-MIMAROPA,Philippines,,,,,,,,,,,,,,,,2.66030651341,,54.0782375479,29.4085823755
816,816,PHLr108,1.44849972372,20.0076285767,2007.0,PHL,V-Bicol,Philippines,15785782.1283,4302969834.11,2400059285.41,6229042054.39,0.0,482534.824881,0.0,0.0,0.0,14682845.3857,44462137.4355,560360798.78,3194173740.0749,0.0,688301460.92,3.3797005988,226.897121077,274.424191617,28.4265628743
817,817,PHLr108,1.44849972372,18.5722471439,2008.0,PHL,V-Bicol,Philippines,15372180.8498,4251200740.75,2399576750.59,6274744995.67,0.0,482534.824881,0.0,0.0,0.0,14682845.3857,46185476.0958,560843333.605,3194242673.622,0.0,692988942.076,2.90978443114,232.66385734,562.108862275,28.3558203593
818,818,PHLr108,1.44849972372,21.5552985653,2009.0,PHL,V-Bicol,Philippines,15578981.489,4180268121.49,2396405807.45,6344436811.09,0.0,482534.824881,0.0,0.0,0.0,14682845.3857,48598150.2202,558154925.295,3194311607.1662,0.0,697400689.0469999,3.68790419162,237.504970134,191.055568862,27.0832095808
819,819,PHLr108,1.44849972372,16.8987987543,2010.0,PHL,V-Bicol,Philippines,15372180.8498,4156348180.89,2398129146.11,6365392609.2,0.0,1034003.19617,0.0,0.0,0.0,14682845.3857,50666156.6126,556500520.181,3195483477.4551,0.0,696711353.583,3.30148502994,241.907455724,158.01497006,27.8978203593
820,820,PHLr108,1.44849972372,18.965281321,2011.0,PHL,V-Bicol,Philippines,15303247.3034,4146559617.3,2401782624.07,6370355824.54,0.0,1034003.19617,0.0,0.0,0.0,14682845.3857,54664302.3044,552571308.036,3195759211.6496,0.0,697607489.686,3.96201197605,246.210260951,622.198682635,28.3847904192
821,821,PHLr108,1.44849972372,18.0903831505,2012.0,PHL,V-Bicol,Philippines,15165380.2106,4141527468.41,2404608899.48,6371527694.83,0.0,1309737.38182,0.0,0.0,0.0,14682845.3857,58593514.4499,549882899.726,3194794141.996,0.0,698227891.604,2.46665868263,251.910998356,424.599281437,29.5245748503
822,822,PHLr108,1.44849972372,17.3264066332,2013.0,PHL,V-Bicol,Philippines,15027513.1177,4131945705.46,2406056503.95,6379041451.39,0.0,1309737.38182,0.0,0.0,0.0,15096446.6641,70863685.7112,549400364.901,3183902641.656,0.0,697676423.232,3.58362874251,256.853725109,327.141197605,28.4146946108
823,823,PHLr108,1.44849972372,17.8193648551,2014.0,PHL,V-Bicol,Philippines,14269244.1072,3972295611.97,2435766862.46,6536003136.57,0.0,1309737.38182,0.0,0.0,0.0,15096446.6641,89268942.6031,476055071.519,3189417325.3642,0.0,720838094.827,4.5602754491,260.99341357,87.3009580838,27.1951137725
824,824,PHLr108,1.44849972372,18.594069731,2015.0,PHL,V-Bicol,Philippines,14200310.5608,3971468409.41,2435766862.46,6535865269.47,0.0,1309737.38182,0.0,0.0,0.0,15096446.6641,100574044.215,476055071.519,3179146226.9641995,0.0,720838094.827,3.3634251497,267.139179167,348.645868263,27.7975449102
825,825,PHLr108,1.44849972372,16.7498170552,2016.0,PHL,V-Bicol,Philippines,14200310.5608,3961679845.82,2477471658.03,6519321218.33,0.0,1309737.38182,0.0,0.0,0.0,15096446.6641,101056579.039,476055071.519,3179835562.425,0.0,704294043.688,2.06502994012,272.842994569,118.111856287,29.2378443114
826,826,PHLr108,1.44849972372,18.4007386879,2017.0,PHL,V-Bicol,Philippines,14200310.5608,3958302102.05,2478850328.96,6521389224.73,0.0,1309737.38182,0.0,0.0,0.0,15096446.6641,101056579.039,476055071.519,3179973429.515,0.0,704087243.049,4.05530538922,277.197253204,526.78754491,28.0788023952
827,827,PHLr108,1.44849972372,18.6207456015,2018.0,PHL,V-Bicol,Philippines,14200310.5608,3958784636.87,2486846620.35,6515598806.83,0.0,1309737.38182,0.0,0.0,0.0,15096446.6641,101056579.039,476055071.519,3181007432.7114,0.0,700364831.5419999,3.30730538922,284.223337465,670.02502994,28.1331736527
828,828,PHLr108,1.44849972372,20.6190058577,2019.0,PHL,V-Bicol,Philippines,14200310.5608,3968711067.56,2512765633.8,6482648571.64,0.0,1309737.38182,0.0,0.0,0.0,15096446.6641,101401246.772,475848270.88,3184247309.3937,0.0,694091878.819,3.03377245509,289.202623177,264.377125749,29.0221556886
829,829,PHLr108,1.44849972372,16.5903762623,2020.0,PHL,V-Bicol,Philippines,14131377.0144,3972502412.61,2529792219.76,6465966653.41,0.0,1309737.38182,0.0,0.0,0.0,15096446.6641,102573117.061,475848270.88,3184316242.9394,0.0,688783995.745,2.62251497006,294.755851751,186.618922156,29.2065868263
830,830,PHLr108,1.44849972372,17.934987921,2021.0,PHL,V-Bicol,Philippines,,,,,,,,,,,,,,,,3.37113772455,,660.33257485,28.8364071856
831,831,PHLr108,1.44849972372,18.3127442132,2022.0,PHL,V-Bicol,Philippines,,,,,,,,,,,,,,,,2.53652694611,,197.794610778,28.7916167665
832,832,PHLr109,1.67009968145,23.5191665,2007.0,PHL,VI-Western Visayas,Philippines,28124886.9359,6977660368.42,1642066009.07,1819707758.17,0.0,689335.464116,0.0,0.0,137867.092823,55008970.0365,50735090.159,595654774.543,8742634890.75328,0.0,353629093.0914,2.77827622015,267.276333486,243.386292835,28.613219107
833,833,PHLr109,1.67009968145,22.995054185,2008.0,PHL,VI-Western Visayas,Philippines,27435551.4718,6975661295.58,1642686410.99,1824395239.33,0.0,689335.464116,0.0,0.0,137867.092823,55146837.1293,55146837.1293,592690632.047,8735259001.2853,0.0,356800036.2264,2.34002076843,271.389722508,358.316199377,28.4656697819
834,834,PHLr109,1.67009968145,25.8196395448,2009.0,PHL,VI-Western Visayas,Philippines,27090883.7398,6965596997.8,1638067863.38,1844937436.16,0.0,689335.464116,0.0,0.0,137867.092823,55146837.1293,59558584.0997,592621698.501,8724436434.4925,0.0,357765105.8764,2.90309449637,274.632293964,115.054724818,27.5246105919
835,835,PHLr109,1.67009968145,21.6971139307,2010.0,PHL,VI-Western Visayas,Philippines,26677282.4613,6966768868.09,1639515467.85,1839422752.45,0.0,689335.464116,0.0,0.0,137867.092823,55146837.1293,63143128.5131,592552764.954,8724436434.4982,0.0,357558305.2374,2.95549325026,277.585717286,105.263239875,28.0944132918
836,836,PHLr109,1.67009968145,24.2157236078,2011.0,PHL,VI-Western Visayas,Philippines,26263681.1828,6965596997.8,1639446534.31,1846247173.54,0.0,689335.464116,0.0,0.0,137867.092823,55146837.1293,68175277.4011,592345964.315,8713889601.891,0.0,358109773.6084,3.0259086189,280.711661836,519.768847352,28.5811422638
837,837,PHLr109,1.67009968145,22.8002095585,2012.0,PHL,VI-Western Visayas,Philippines,26125814.09,6965665931.35,1639446534.31,1846109306.45,0.0,689335.464116,0.0,0.0,137867.092823,55146837.1293,71828755.3609,589795423.098,8711683728.411001,0.0,359419510.9904,1.67481827622,284.315292425,229.964070613,29.5681204569
838,838,PHLr109,1.67009968145,21.8270402873,2013.0,PHL,VI-Western Visayas,Philippines,25229677.9867,6964494061.06,1641100939.42,1843283031.05,0.0,689335.464116,0.0,0.0,137867.092823,55284704.2221,89268942.6031,589106087.634,8698999955.8774,0.0,358454441.3404,2.53386292835,287.7983795,191.366666667,28.4275908619
839,839,PHLr109,1.67009968145,21.6436321178,2014.0,PHL,VI-Western Visayas,Philippines,25505412.1723,6953533627.18,1636827059.54,1855622135.85,0.0,758269.010528,0.0,0.0,137867.092823,55560438.4078,104710056.999,574078574.516,8697414484.2989,0.0,361901118.6609,3.78898234683,290.514310966,110.993561786,27.3765420561
840,840,PHLr109,1.67009968145,23.2047901226,2015.0,PHL,VI-Western Visayas,Philippines,25505412.1723,6953188959.45,1636827059.54,1855622135.85,0.0,758269.010528,0.0,0.0,137867.092823,55560438.4078,119875437.21,574009640.97,8682731638.9189,0.0,361832185.1149,2.28067497404,295.164702496,193.893561786,28.2916303219
841,841,PHLr109,1.67009968145,20.3551104662,2016.0,PHL,VI-Western Visayas,Philippines,25505412.1723,6945330535.16,1630071572.0,1869891379.96,0.0,758269.010528,0.0,0.0,137867.092823,55560438.4078,122563845.52,574009640.97,8680525765.4289,0.0,361694318.0219,1.85596053998,298.965880811,81.3981308411,29.9599169263
842,842,PHLr109,1.67009968145,21.993227944,2017.0,PHL,VI-Western Visayas,Philippines,25436478.6259,6948708278.93,1631657043.56,1864514563.34,0.0,758269.010528,0.0,0.0,137867.092823,55560438.4078,123528915.17,574009640.97,8680112164.1589,0.0,361625384.4759,2.74362409138,302.342358255,274.279127726,28.6542056075
843,843,PHLr109,1.67009968145,22.3205316907,2018.0,PHL,VI-Western Visayas,Philippines,25436478.6259,6943262528.77,1632966780.95,1868443775.49,0.0,758269.010528,0.0,0.0,137867.092823,55560438.4078,123528915.17,574009640.97,8680525765.4317,0.0,361418583.8359,1.86438213915,306.651417073,305.763759086,28.5829698858
844,844,PHLr109,1.67009968145,22.3205915831,2019.0,PHL,VI-Western Visayas,Philippines,25436478.6259,6941883857.84,1635103720.88,1867478705.84,0.0,758269.010528,0.0,0.0,137867.092823,55560438.4078,123735715.809,574009640.97,8681077233.8074,0.0,360867115.4649,2.47757009346,310.261609065,101.588369678,29.1650051921
